KV;1330601500;G;506;302;3;299;;30;198;;;14;;;;;;57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59,7;1;99;10;66,2;;;4,7;;;;;;19,1;0;;;;;;;;;2018-09-16 00:00:00
KV;1330601900;G;189;111;0;111;;36;55;;;14;;;;;;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58,7;0;100;32,4;49,5;;;12,6;;;;;;5,4;0;;;;;;;;;2018-09-16 00:00:00
KV;1330602100;G;191;119;0;119;;26;84;;;3;;;;;;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62,3;0;100;21,8;70,6;;;2,5;;;;;;5;0;;;;;;;;;2018-09-16 00:00:00
KV;1330602700;G;450;246;8;238;;67;144;;;11;;;;;;16;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,7;3,3;96,7;28,2;60,5;;;4,6;;;;;;6,7;0;;;;;;;;;2018-09-16 00:00:00
KV;1330603300;G;139;71;0;71;;37;23;;;8;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,1;0;100;52,1;32,4;;;11,3;;;;;;4,2;0;;;;;;;;;2018-09-16 00:00:00
KV;1330603600;G;787;414;4;410;;63;265;;;36;;;;;;46;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52,6;1;99;15,4;64,6;;;8,8;;;;;;11,2;0;;;;;;;;;2018-09-16 00:00:00
KV;1330604000;G;2347;951;16;935;;224;425;;;51;;;;;;235;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,5;1,7;98,3;24;45,5;;;5,5;;;;;;25,1;0;;;;;;;;;2018-09-16 00:00:00
KV;1330604400;G;410;203;7;196;;40;140;;;7;;;;;;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,5;3,4;96,6;20,4;71,4;;;3,6;;;;;;4,6;0;;;;;;;;;2018-09-16 00:00:00
KV;1330604800;G;1045;423;3;420;;157;195;;;39;;;;;;29;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,5;0,7;99,3;37,4;46,4;;;9,3;;;;;;6,9;0;;;;;;;;;2018-09-16 00:00:00
KV;1330606100;G;736;381;3;378;;97;215;;;28;;;;;;38;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,8;0,8;99,2;25,7;56,9;;;7,4;;;;;;10,1;0;;;;;;;;;2018-09-16 00:00:00
KV;1330606800;G;254;138;4;134;;28;66;;;34;;;;;;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,3;2,9;97,1;20,9;49,3;;;25,4;;;;;;4,5;0;;;;;;;;;2018-09-16 00:00:00
KV;1330607000;G;497;292;3;289;;79;178;;;12;;;;;;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58,8;1;99;27,3;61,6;;;4,2;;;;;;6,9;0;;;;;;;;;2018-09-16 00:00:00
KV;1330607100;G;1226;644;11;633;;137;380;;;39;;;;;;77;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52,5;1,7;98,3;21,6;60;;;6,2;;;;;;12,2;0;;;;;;;;;2018-09-16 00:00:00
KV;1330607400;G;319;164;3;161;;32;116;;;7;;;;;;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,4;1,8;98,2;19,9;72;;;4,3;;;;;;3,7;0;;;;;;;;;2018-09-16 00:00:00
KV;1330607500;G;221;115;2;113;;23;72;;;5;;;;;;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;1,7;98,3;20,4;63,7;;;4,4;;;;;;11,5;0;;;;;;;;;2018-09-16 00:00:00
KV;1330608600;G;2002;963;19;944;;219;345;;;44;;;;;;336;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48,1;2;98;23,2;36,5;;;4,7;;;;;;35,6;0;;;;;;;;;2018-09-16 00:00:00
KV;1330608800;G;293;162;4;158;;36;83;;;17;;;;;;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55,3;2,5;97,5;22,8;52,5;;;10,8;;;;;;13,9;0;;;;;;;;;2018-09-16 00:00:00
KV;1330608900;G;324;141;0;141;;37;55;;;5;;;;;;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43,5;0;100;26,2;39;;;3,5;;;;;;31,2;0;;;;;;;;;2018-09-16 00:00:00
KV;1330609800;G;341;224;3;221;;32;162;;;10;;;;;;17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65,7;1,3;98,7;14,5;73,3;;;4,5;;;;;;7,7;0;;;;;;;;;2018-09-16 00:00:00
KV;1330609900;G;944;480;12;468;;55;374;;;17;;;;;;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,8;2,5;97,5;11,8;79,9;;;3,6;;;;;;4,7;0;;;;;;;;;2018-09-16 00:00:00
KV;1330610000;G;131;85;1;84;;23;51;;;6;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64,9;1,2;98,8;27,4;60,7;;;7,1;;;;;;4,8;0;;;;;;;;;2018-09-16 00:00:00
KV;1330610100;G;611;322;2;320;;73;184;;;37;;;;;;26;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52,7;0,6;99,4;22,8;57,5;;;11,6;;;;;;8,1;0;;;;;;;;;2018-09-16 00:00:00
KV;1330610500;G;475;226;1;225;;46;142;;;18;;;;;;19;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47,6;0,4;99,6;20,4;63,1;;;8;;;;;;8,4;0;;;;;;;;;2018-09-16 00:00:00
KV;1330610700;G;1768;832;14;818;;260;388;;;43;;;;;;127;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47,1;1,7;98,3;31,8;47,4;;;5,3;;;;;;15,5;0;;;;;;;;;2018-09-16 00:00:00
KV;1330610900;G;1275;735;8;727;;45;570;;;25;;;;;;87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57,6;1,1;98,9;6,2;78,4;;;3,4;;;;;;12;0;;;;;;;;;2018-09-16 00:00:00
KV;1330611200;G;1480;656;6;650;;203;305;;;35;;;;;;107;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44,3;0,9;99,1;31,2;46,9;;;5,4;;;;;;16,5;0;;;;;;;;;2018-09-16 00:00:00
KV;1330611500;G;403;227;1;226;;104;107;;;9;;;;;;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56,3;0,4;99,6;46;47,3;;;4;;;;;;2,7;0;;;;;;;;;2018-09-16 00:00:00
KV;1330611700;G;2137;815;11;804;;183;443;;;68;;;;;;110;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38,1;1,3;98,7;22,8;55,1;;;8,5;;;;;;13,7;0;;;;;;;;;2018-09-16 00:00:00
KV;1330700000;G;14158;8692;229;8463;32;3317;2787;;489;866;224;;;;;780;0;;;;;;;;;13;10;;2;3;1;;;;;3;0;;;;;;;;;61,4;2,6;97,4;39,2;32,9;;5,8;10,2;2,6;;;;;9,2;0;;;;;;;;;2014-05-25 00:00:00
KV;1330700500;G;160;112;6;106;;46;37;;6;5;5;;;;;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;5,4;94,6;43,4;34,9;;5,7;4,7;4,7;;;;;6,6;0;;;;;;;;;2014-05-25 00:00:00
KV;1330700900;G;214;153;5;148;;55;46;;15;8;11;;;;;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,5;3,3;96,7;37,2;31,1;;10,1;5,4;7,4;;;;;8,8;0;;;;;;;;;2014-05-25 00:00:00
KV;1330702200;G;187;149;1;148;;39;70;;10;11;7;;;;;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79,7;0,7;99,3;26,4;47,3;;6,8;7,4;4,7;;;;;7,4;0;;;;;;;;;2014-05-25 00:00:00
KV;1330705000;G;119;98;7;91;;18;52;;6;4;2;;;;;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82,4;7,1;92,9;19,8;57,1;;6,6;4,4;2,2;;;;;9,9;0;;;;;;;;;2014-05-25 00:00:00
KV;1330705300;G;233;197;8;189;;66;63;;8;15;2;;;;;35;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84,5;4,1;95,9;34,9;33,3;;4,2;7,9;1,1;;;;;18,5;0;;;;;;;;;2014-05-25 00:00:00
KV;1330705500;G;67;49;0;49;;16;19;;6;7;1;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73,1;0;100;32,7;38,8;;12,2;14,3;2;;;;;0;0;;;;;;;;;2014-05-25 00:00:00
KV;1330705700;G;461;319;10;309;;91;168;;13;9;9;;;;;19;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,2;3,1;96,9;29,4;54,4;;4,2;2,9;2,9;;;;;6,1;0;;;;;;;;;2014-05-25 00:00:00
KV;1330706200;G;230;144;5;139;;57;44;;2;11;10;;;;;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62,6;3,5;96,5;41;31,7;;1,4;7,9;7,2;;;;;10,8;0;;;;;;;;;2014-05-25 00:00:00
KV;1330706400;G;1109;777;12;765;;211;239;;31;81;17;;;;;186;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70,1;1,5;98,5;27,6;31,2;;4,1;10,6;2,2;;;;;24,3;0;;;;;;;;;2014-05-25 00:00:00
