KV;1320704500;G;1;458;326;11;315;;91;146;;22;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,2;3,4;96,6;28,9;46,3;;7,0;17,8;;;;;;;;;;;;;;;;2019-05-28 10:19:29
KV;1320706300;G;1;6838;4109;138;3971;;1360;1433;;524;654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60,1;3,4;96,6;34,2;36,1;;13,2;16,5;;;;;;;;;;;;;;;;2019-05-28 10:19:30
KV;1320707200;G;1;4751;2603;79;2524;;842;1037;;263;382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,8;3,0;97,0;33,4;41,1;;10,4;15,1;;;;;;;;;;;;;;;;2019-05-28 10:19:30
KV;1320707600;G;1;3508;2315;60;2255;;749;1103;;162;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66,0;2,6;97,4;33,2;48,9;;7,2;10,7;;;;;;;;;;;;;;;;2019-05-28 10:19:30
KV;1320800000;G;6;11757;6912;198;6714;32;1247;2846;;300;905;;;1416;;;1416;;;;;;;;;;6;14;;1;4;;;7;;;7;;;;;;;;;;58,8;2,9;97,1;18,6;42,4;;4,5;13,5;;;21,1;;;21,1;;;;;;;;;;2019-05-29 15:25:44
KV;1320800800;G;1;2064;1322;35;1287;;148;471;;56;124;;;488;;;488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64,1;2,6;97,4;11,5;36,6;;4,4;9,6;;;37,9;;;37,9;;;;;;;;;;2019-05-29 15:25:44
KV;1320801100;G;1;864;515;8;507;;85;177;;16;66;;;163;;;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59,6;1,6;98,4;16,8;34,9;;3,2;13,0;;;32,1;;;32,1;;;;;;;;;;2019-05-29 15:25:44
KV;1320805400;G;1;418;255;6;249;;59;92;;8;29;;;61;;;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;2,4;97,6;23,7;36,9;;3,2;11,6;;;24,5;;;24,5;;;;;;;;;;2019-05-29 15:25:44
KV;1320808000;G;1;1485;951;31;920;;155;465;;55;138;;;107;;;107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64,0;3,3;96,7;16,8;50,5;;6,0;15,0;;;11,6;;;11,6;;;;;;;;;;2019-05-29 15:25:44
KV;1320810500;G;1;631;429;18;411;;50;210;;16;45;;;90;;;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68,0;4,2;95,8;12,2;51,1;;3,9;10,9;;;21,9;;;21,9;;;;;;;;;;2019-05-29 15:25:44
KV;1320811700;G;1;6295;3440;100;3340;;750;1431;;149;503;;;507;;;507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,6;2,9;97,1;22,5;42,8;;4,5;15,1;;;15,2;;;15,2;;;;;;;;;;2019-05-29 15:25:44
KV;1320900000;G;17;20324;12369;361;12008;36;2863;5058;;911;1004;297;;1875;;;1875;;;;;;;;;;8;15;;3;3;1;;6;;;6;;;;;;;;;;60,9;2,9;97,1;23,8;42,1;;7,6;8,4;2,5;;15,6;;;15,6;;;;;;;;;;2019-05-27 02:40:31
KV;1320900200;G;1;1215;771;7;764;;302;302;;56;45;18;;41;;;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63,5;0,9;99,1;39,5;39,5;;7,3;5,9;2,4;;5,4;;;5,4;;;;;;;;;;2019-05-27 02:40:30
KV;1320900600;G;1;7353;4006;133;3873;;1195;1388;;381;416;119;;374;;;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,5;3,3;96,7;30,9;35,8;;9,8;10,7;3,1;;9,7;;;9,7;;;;;;;;;;2019-05-27 02:40:30
KV;1320902000;G;1;272;228;9;219;;48;98;;12;20;2;;39;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,8;3,9;96,1;21,9;44,7;;5,5;9,1;0,9;;17,8;;;17,8;;;;;;;;;;2019-05-27 02:40:30
KV;1320902400;G;1;278;193;3;190;;34;95;;19;21;7;;14;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,4;1,6;98,4;17,9;50,0;;10,0;11,1;3,7;;7,4;;;7,4;;;;;;;;;;2019-05-27 02:40:30
KV;1320902500;G;1;1500;923;24;899;;83;247;;49;63;19;;438;;;438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,5;2,6;97,4;9,2;27,5;;5,5;7,0;2,1;;48,7;;;48,7;;;;;;;;;;2019-05-27 02:40:30
KV;1320903000;G;1;329;234;4;230;;65;123;;10;8;6;;18;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,1;1,7;98,3;28,3;53,5;;4,3;3,5;2,6;;7,8;;;7,8;;;;;;;;;;2019-05-27 02:40:30
KV;1320903900;G;1;1513;969;15;954;;87;427;;98;59;7;;276;;;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64,0;1,5;98,5;9,1;44,8;;10,3;6,2;0,7;;28,9;;;28,9;;;;;;;;;;2019-05-27 02:40:30
KV;1320904200;G;1;438;285;5;280;;97;102;;12;19;7;;43;;;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65,1;1,8;98,2;34,6;36,4;;4,3;6,8;2,5;;15,4;;;15,4;;;;;;;;;;2019-05-27 02:40:30
KV;1320905900;G;1;621;442;18;424;;56;236;;13;33;10;;76;;;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,2;4,1;95,9;13,2;55,7;;3,1;7,8;2,4;;17,9;;;17,9;;;;;;;;;;2019-05-27 02:40:30
KV;1320906600;G;1;831;595;13;582;;127;298;;37;41;18;;61;;;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,6;2,2;97,8;21,8;51,2;;6,4;7,0;3,1;;10,5;;;10,5;;;;;;;;;;2019-05-27 02:40:30
KV;1320907100;G;1;434;323;13;310;;62;136;;23;24;13;;52;;;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74,4;4,0;96,0;20,0;43,9;;7,4;7,7;4,2;;16,8;;;16,8;;;;;;;;;;2019-05-27 02:40:30
KV;1320907300;G;1;904;496;25;471;;71;230;;34;46;9;;81;;;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,9;5,0;95,0;15,1;48,8;;7,2;9,8;1,9;;17,2;;;17,2;;;;;;;;;;2019-05-27 02:40:30
KV;1320909500;G;1;606;402;15;387;;44;220;;22;33;6;;62;;;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66,3;3,7;96,3;11,4;56,8;;5,7;8,5;1,6;;16,0;;;16,0;;;;;;;;;;2019-05-27 02:40:30
KV;1320909800;G;1;1592;1008;50;958;;245;474;;56;64;28;;91;;;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63,3;5,0;95,0;25,6;49,5;;5,8;6,7;2,9;;9,5;;;9,5;;;;;;;;;;2019-05-27 02:40:30
KV;1320910700;G;1;1002;615;13;602;;115;266;;36;37;11;;137;;;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,4;2,1;97,9;19,1;44,2;;6,0;6,1;1,8;;22,8;;;22,8;;;;;;;;;;2019-05-27 02:40:30
KV;1320910800;G;1;471;288;2;286;;82;125;;22;28;4;;25;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,1;0,7;99,3;28,7;43,7;;7,7;9,8;1,4;;8,7;;;8,7;;;;;;;;;;2019-05-27 02:40:31
KV;1320911100;G;1;965;591;12;579;;150;291;;31;47;13;;47;;;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,2;2,0;98,0;25,9;50,3;;5,4;8,1;2,2;;8,1;;;8,1;;;;;;;;;;2019-05-27 02:40:31
KV;1321000000;G;68;27863;16898;562;16336;40;4368;5271;;1294;2968;;;2435;;;2435;;;;;;;;;;11;13;;3;7;;;6;;;6;;;;;;;;;;60,6;3,3;96,7;26,7;32,3;;7,9;18,2;;;14,9;;;14,9;;;;;;;;;;2019-05-28 15:10:46
KV;1321000100;G;1;317;191;1;190;;77;57;;11;18;;;27;;;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60,3;0,5;99,5;40,5;30,0;;5,8;9,5;;;14,2;;;14,2;;;;;;;;;;2019-05-28 15:10:43
KV;1321000400;G;1;90;70;1;69;;31;13;;15;8;;;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77,8;1,4;98,6;44,9;18,8;;21,7;11,6;;;2,9;;;2,9;;;;;;;;;;2019-05-28 15:10:43
KV;1321000500;G;1;159;104;2;102;;27;24;;5;33;;;13;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65,4;1,9;98,1;26,5;23,5;;4,9;32,4;;;12,7;;;12,7;;;;;;;;;;2019-05-28 15:10:43
KV;1321000900;G;1;495;335;8;327;;71;109;;21;84;;;42;;;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67,7;2,4;97,6;21,7;33,3;;6,4;25,7;;;12,8;;;12,8;;;;;;;;;;2019-05-28 15:10:43
KV;1321001500;G;1;439;240;22;218;;40;92;;6;38;;;42;;;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,7;9,2;90,8;18,3;42,2;;2,8;17,4;;;19,3;;;19,3;;;;;;;;;;2019-05-28 15:10:43
KV;1321001600;G;1;392;234;5;229;;46;103;;8;49;;;23;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59,7;2,1;97,9;20,1;45,0;;3,5;21,4;;;10,0;;;10,0;;;;;;;;;;2019-05-28 15:10:43
KV;1321001700;G;1;283;184;8;176;;64;37;;27;25;;;23;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65,0;4,3;95,7;36,4;21,0;;15,3;14,2;;;13,1;;;13,1;;;;;;;;;;2019-05-28 15:10:43
KV;1321002200;G;1;384;263;7;256;;87;63;;20;53;;;33;;;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68,5;2,7;97,3;34,0;24,6;;7,8;20,7;;;12,9;;;12,9;;;;;;;;;;2019-05-28 15:10:43
KV;1321002300;G;1;431;279;7;272;;68;83;;20;62;;;39;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64,7;2,5;97,5;25,0;30,5;;7,4;22,8;;;14,3;;;14,3;;;;;;;;;;2019-05-28 15:10:43
KV;1321002700;G;1;61;43;5;38;;12;7;;4;12;;;3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70,5;11,6;88,4;31,6;18,4;;10,5;31,6;;;7,9;;;7,9;;;;;;;;;;2019-05-28 15:10:43
KV;1321002900;G;1;41;28;3;25;;6;10;;5;2;;;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68,3;10,7;89,3;24,0;40,0;;20,0;8,0;;;8,0;;;8,0;;;;;;;;;;2019-05-28 15:10:43
KV;1321003100;G;1;208;161;3;158;;36;63;;13;36;;;10;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77,4;1,9;98,1;22,8;39,9;;8,2;22,8;;;6,3;;;6,3;;;;;;;;;;2019-05-28 15:10:43
KV;1321003200;G;1;1112;545;16;529;;131;153;;32;117;;;96;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;2,9;97,1;24,8;28,9;;6,0;22,1;;;18,1;;;18,1;;;;;;;;;;2019-05-28 15:10:43
KV;1321003300;G;1;557;353;19;334;;106;87;;27;57;;;57;;;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63,4;5,4;94,6;31,7;26,0;;8,1;17,1;;;17,1;;;17,1;;;;;;;;;;2019-05-28 15:10:43
KV;1321003500;G;1;122;99;5;94;;20;28;;16;16;;;14;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81,1;5,1;94,9;21,3;29,8;;17,0;17,0;;;14,9;;;14,9;;;;;;;;;;2019-05-28 15:10:43
KV;1321004000;G;1;546;348;22;326;;115;62;;34;58;;;57;;;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63,7;6,3;93,7;35,3;19,0;;10,4;17,8;;;17,5;;;17,5;;;;;;;;;;2019-05-28 15:10:43
KV;1321004100;G;1;89;75;5;70;;14;21;;6;17;;;12;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84,3;6,7;93,3;20,0;30,0;;8,6;24,3;;;17,1;;;17,1;;;;;;;;;;2019-05-28 15:10:43
KV;1321004300;G;1;587;430;5;425;;99;198;;23;54;;;51;;;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73,3;1,2;98,8;23,3;46,6;;5,4;12,7;;;12,0;;;12,0;;;;;;;;;;2019-05-28 15:10:43
KV;1321004600;G;1;330;158;4;154;;42;52;;15;31;;;14;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47,9;2,5;97,5;27,3;33,8;;9,7;20,1;;;9,1;;;9,1;;;;;;;;;;2019-05-28 15:10:43
KV;1321004700;G;1;685;414;9;405;;102;133;;46;64;;;60;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60,4;2,2;97,8;25,2;32,8;;11,4;15,8;;;14,8;;;14,8;;;;;;;;;;2019-05-28 15:10:43
KV;1321004800;G;1;156;113;7;106;;32;27;;10;25;;;12;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72,4;6,2;93,8;30,2;25,5;;9,4;23,6;;;11,3;;;11,3;;;;;;;;;;2019-05-28 15:10:43
KV;1321004900;G;1;180;128;5;123;;38;45;;10;19;;;11;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,1;3,9;96,1;30,9;36,6;;8,1;15,4;;;8,9;;;8,9;;;;;;;;;;2019-05-28 15:10:43
KV;1321005100;G;1;202;157;2;155;;51;49;;15;19;;;21;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77,7;1,3;98,7;32,9;31,6;;9,7;12,3;;;13,5;;;13,5;;;;;;;;;;2019-05-28 15:10:43
KV;1321005200;G;1;242;190;11;179;;64;48;;17;19;;;31;;;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78,5;5,8;94,2;35,8;26,8;;9,5;10,6;;;17,3;;;17,3;;;;;;;;;;2019-05-28 15:10:44
KV;1321005300;G;1;245;160;3;157;;32;72;;10;23;;;20;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65,3;1,9;98,1;20,4;45,9;;6,4;14,6;;;12,7;;;12,7;;;;;;;;;;2019-05-28 15:10:44
KV;1321005500;G;1;1595;954;25;929;;162;438;;57;162;;;110;;;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59,8;2,6;97,4;17,4;47,1;;6,1;17,4;;;11,8;;;11,8;;;;;;;;;;2019-05-28 15:10:44
KV;1321005600;G;1;42;40;1;39;;9;13;;1;6;;;10;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95,2;2,5;97,5;23,1;33,3;;2,6;15,4;;;25,6;;;25,6;;;;;;;;;;2019-05-28 15:10:44
KV;1321005700;G;1;422;289;8;281;;95;53;;21;67;;;45;;;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68,5;2,8;97,2;33,8;18,9;;7,5;23,8;;;16,0;;;16,0;;;;;;;;;;2019-05-28 15:10:44
KV;1321005800;G;1;102;87;0;87;;32;23;;9;15;;;8;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85,3;0,0;100,0;36,8;26,4;;10,3;17,2;;;9,2;;;9,2;;;;;;;;;;2019-05-28 15:10:44
KV;1321006000;G;1;108;95;1;94;;12;24;;11;30;;;17;;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88,0;1,1;98,9;12,8;25,5;;11,7;31,9;;;18,1;;;18,1;;;;;;;;;;2019-05-28 15:10:44
KV;1321006100;G;1;218;138;2;136;;32;49;;22;21;;;12;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63,3;1,4;98,6;23,5;36,0;;16,2;15,4;;;8,8;;;8,8;;;;;;;;;;2019-05-28 15:10:44
KV;1321006200;G;1;454;269;19;250;;68;82;;29;25;;;46;;;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59,3;7,1;92,9;27,2;32,8;;11,6;10,0;;;18,4;;;18,4;;;;;;;;;;2019-05-28 15:10:44
KV;1321006400;G;1;148;109;4;105;;29;28;;14;22;;;12;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73,6;3,7;96,3;27,6;26,7;;13,3;21,0;;;11,4;;;11,4;;;;;;;;;;2019-05-28 15:10:44
KV;1321006500;G;1;504;333;13;320;;57;126;;27;61;;;49;;;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66,1;3,9;96,1;17,8;39,4;;8,4;19,1;;;15,3;;;15,3;;;;;;;;;;2019-05-28 15:10:44
KV;1321006700;G;1;806;406;12;394;;131;104;;43;53;;;63;;;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,4;3,0;97,0;33,2;26,4;;10,9;13,5;;;16,0;;;16,0;;;;;;;;;;2019-05-28 15:10:44
KV;1321006900;G;1;429;222;8;214;;62;45;;14;69;;;24;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,7;3,6;96,4;29,0;21,0;;6,5;32,2;;;11,2;;;11,2;;;;;;;;;;2019-05-28 15:10:44
KV;1321007000;G;1;424;287;7;280;;72;108;;13;51;;;36;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67,7;2,4;97,6;25,7;38,6;;4,6;18,2;;;12,9;;;12,9;;;;;;;;;;2019-05-28 15:10:44
KV;1321007400;G;1;623;380;8;372;;129;102;;38;61;;;42;;;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;2,1;97,9;34,7;27,4;;10,2;16,4;;;11,3;;;11,3;;;;;;;;;;2019-05-28 15:10:44
KV;1321007800;G;1;184;92;5;87;;23;32;;1;17;;;14;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,0;5,4;94,6;26,4;36,8;;1,1;19,5;;;16,1;;;16,1;;;;;;;;;;2019-05-28 15:10:44
KV;1321008100;G;1;451;298;11;287;;81;93;;23;52;;;38;;;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66,1;3,7;96,3;28,2;32,4;;8,0;18,1;;;13,2;;;13,2;;;;;;;;;;2019-05-28 15:10:44
KV;1321008200;G;1;510;371;17;354;;84;96;;22;79;;;73;;;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72,7;4,6;95,4;23,7;27,1;;6,2;22,3;;;20,6;;;20,6;;;;;;;;;;2019-05-28 15:10:44
KV;1321008300;G;1;612;358;4;354;;50;192;;16;65;;;31;;;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58,5;1,1;98,9;14,1;54,2;;4,5;18,4;;;8,8;;;8,8;;;;;;;;;;2019-05-28 15:10:44
KV;1321008400;G;1;171;85;3;82;;31;19;;5;16;;;11;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,7;3,5;96,5;37,8;23,2;;6,1;19,5;;;13,4;;;13,4;;;;;;;;;;2019-05-28 15:10:44
KV;1321008500;G;1;204;149;4;145;;19;59;;14;30;;;23;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73,0;2,7;97,3;13,1;40,7;;9,7;20,7;;;15,9;;;15,9;;;;;;;;;;2019-05-28 15:10:44
KV;1321008600;G;1;338;229;14;215;;81;38;;11;47;;;38;;;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67,8;6,1;93,9;37,7;17,7;;5,1;21,9;;;17,7;;;17,7;;;;;;;;;;2019-05-28 15:10:44
KV;1321008700;G;1;75;53;3;50;;14;9;;3;9;;;15;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70,7;5,7;94,3;28,0;18,0;;6,0;18,0;;;30,0;;;30,0;;;;;;;;;;2019-05-28 15:10:44
KV;1321008800;G;1;198;152;9;143;;36;36;;17;34;;;20;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76,8;5,9;94,1;25,2;25,2;;11,9;23,8;;;14,0;;;14,0;;;;;;;;;;2019-05-28 15:10:44
KV;1321008900;G;1;231;151;3;148;;23;61;;7;30;;;27;;;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65,4;2,0;98,0;15,5;41,2;;4,7;20,3;;;18,2;;;18,2;;;;;;;;;;2019-05-28 15:10:44
KV;1321009000;G;1;640;400;8;392;;78;186;;28;47;;;53;;;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62,5;2,0;98,0;19,9;47,4;;7,1;12,0;;;13,5;;;13,5;;;;;;;;;;2019-05-28 15:10:44
KV;1321009200;G;1;118;106;5;101;;29;30;;6;19;;;17;;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89,8;4,7;95,3;28,7;29,7;;5,9;18,8;;;16,8;;;16,8;;;;;;;;;;2019-05-28 15:10:45
KV;1321009300;G;1;338;207;10;197;;51;60;;8;55;;;23;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,2;4,8;95,2;25,9;30,5;;4,1;27,9;;;11,7;;;11,7;;;;;;;;;;2019-05-28 15:10:45
KV;1321009400;G;1;293;181;7;174;;57;49;;12;38;;;18;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,8;3,9;96,1;32,8;28,2;;6,9;21,8;;;10,3;;;10,3;;;;;;;;;;2019-05-28 15:10:45
KV;1321009700;G;1;291;167;4;163;;34;38;;7;46;;;38;;;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57,4;2,4;97,6;20,9;23,3;;4,3;28,2;;;23,3;;;23,3;;;;;;;;;;2019-05-28 15:10:45
KV;1321009900;G;1;316;184;4;180;;62;33;;5;45;;;35;;;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58,2;2,2;97,8;34,4;18,3;;2,8;25,0;;;19,4;;;19,4;;;;;;;;;;2019-05-28 15:10:45
KV;1321010000;G;1;211;131;5;126;;33;35;;10;28;;;20;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62,1;3,8;96,2;26,2;27,8;;7,9;22,2;;;15,9;;;15,9;;;;;;;;;;2019-05-28 15:10:45
KV;1321010300;G;1;264;173;7;166;;50;31;;11;56;;;18;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65,5;4,0;96,0;30,1;18,7;;6,6;33,7;;;10,8;;;10,8;;;;;;;;;;2019-05-28 15:10:45
KV;1321010400;G;1;104;74;1;73;;16;26;;3;25;;;3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,2;1,4;98,6;21,9;35,6;;4,1;34,2;;;4,1;;;4,1;;;;;;;;;;2019-05-28 15:10:45
KV;1321010600;G;1;186;110;7;103;;28;23;;10;17;;;25;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59,1;6,4;93,6;27,2;22,3;;9,7;16,5;;;24,3;;;24,3;;;;;;;;;;2019-05-28 15:10:45
KV;1321010900;G;1;197;143;6;137;;42;30;;9;21;;;35;;;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72,6;4,2;95,8;30,7;21,9;;6,6;15,3;;;25,5;;;25,5;;;;;;;;;;2019-05-28 15:10:45
KV;1321011000;G;1;63;49;2;47;;20;11;;3;7;;;6;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77,8;4,1;95,9;42,6;23,4;;6,4;14,9;;;12,8;;;12,8;;;;;;;;;;2019-05-28 15:10:45
KV;1321011200;G;1;117;87;6;81;;34;21;;6;11;;;9;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74,4;6,9;93,1;42,0;25,9;;7,4;13,6;;;11,1;;;11,1;;;;;;;;;;2019-05-28 15:10:45
KV;1321011400;G;1;176;139;4;135;;39;43;;10;28;;;15;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79,0;2,9;97,1;28,9;31,9;;7,4;20,7;;;11,1;;;11,1;;;;;;;;;;2019-05-28 15:10:45
KV;1321011500;G;1;1127;673;15;658;;184;213;;49;122;;;90;;;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59,7;2,2;97,8;28,0;32,4;;7,4;18,5;;;13,7;;;13,7;;;;;;;;;;2019-05-28 15:10:45
KV;1321011600;G;1;631;378;17;361;;63;172;;30;38;;;58;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59,9;4,5;95,5;17,5;47,6;;8,3;10,5;;;16,1;;;16,1;;;;;;;;;;2019-05-28 15:10:45
KV;1321011800;G;1;330;206;6;200;;77;48;;15;29;;;31;;;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62,4;2,9;97,1;38,5;24,0;;7,5;14,5;;;15,5;;;15,5;;;;;;;;;;2019-05-28 15:10:45
KV;1321011900;G;1;122;107;0;107;;25;48;;4;20;;;10;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87,7;0,0;100,0;23,4;44,9;;3,7;18,7;;;9,3;;;9,3;;;;;;;;;;2019-05-28 15:10:45
KV;1321020100;G;1;467;282;9;273;;108;67;;28;31;;;39;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60,4;3,2;96,8;39,6;24,5;;10,3;11,4;;;14,3;;;14,3;;;;;;;;;;2019-05-28 15:10:45
KV;1321050100;G;1;4670;2252;73;2179;;595;641;;206;324;;;413;;;413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48,2;3,2;96,8;27,3;29,4;;9,5;14,9;;;19,0;;;19,0;;;;;;;;;;2019-05-28 15:10:46
KV;1330000000;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330100000;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330100300;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330101200;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330103000;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330103100;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330103200;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330103700;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330103900;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330104500;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330106900;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330107800;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
KV;1330108000;G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;
